Player,Nation,Age,Squad,Grupo_Posicao,90s,Gls,Ast,Sh,SoT,CrdY,CrdR,Golos_Equipa,Remates_Equipa,%Golos_Equipa,%Remates_Equipa,%_G+A_Equipa,%_Pontaria,Golos_por_Remate,Golos_por_Remate_Enquadrado,Indice_Conversao_Relativa_Equipa,Remates/90,G+A s/ Penáltis/90,Ast_por_Crz_%,Cruzamentos/90,Ações_Defensivas/90,TklW_por_Falta,Faltas/90,Cartões/90,Indice_Disciplinar,rating,estilo
Barbero,es ESP,26,Arouca,FWD,21.0,7,2,57,20,5,0,44,317,15.909090909090908,17.981072555205046,20.454545454545457,35.08771929824561,0.12280701754385964,0.35,0.884768740031898,2.7142857142857144,0.38095238095238093,100.0,0.09523809523809523,1.3333333333333333,0.2692307692307692,2.4761904761904763,0.23809523809523808,0.23809523809523808,52.1,Finalizadores
Naïs Djouahra,fr FRA,25,Arouca,MID,30.3,6,3,49,19,2,0,44,317,13.636363636363635,15.457413249211358,20.454545454545457,38.775510204081634,0.12244897959183673,0.3157894736842105,0.8821892393320963,1.6171617161716172,0.297029702970297,1.948051948051948,5.082508250825082,1.4521452145214522,1.7,0.33003300330033003,0.066006600660066,0.066006600660066,51.9,Criadores pelos Corredores
Espen van Ee,nl NED,22,Arouca,MID,20.8,2,1,14,6,7,0,44,317,4.545454545454546,4.416403785488959,6.8181818181818175,42.857142857142854,0.14285714285714285,0.3333333333333333,1.0292207792207793,0.673076923076923,0.14423076923076922,10.0,0.4807692307692307,3.317307692307692,0.9743589743589743,1.875,0.3365384615384615,0.3365384615384615,63.8,Contenção / Box-to-Box Defensivo
Tiago Esgaio,pt POR,29,Arouca,DEF,27.3,3,5,16,4,10,0,44,317,6.8181818181818175,5.047318611987381,18.181818181818183,25.0,0.1875,0.75,1.3508522727272727,0.5860805860805861,0.29304029304029305,10.0,1.8315018315018314,1.8315018315018314,0.525,1.465201465201465,0.3663003663003663,0.3663003663003663,41.9,Contribuição Larga (Cruzamento + Trabalho Defensivo)
José Fontán,es ESP,25,Arouca,DEF,28.3,2,3,15,4,11,3,44,317,4.545454545454546,4.73186119873817,11.363636363636363,26.666666666666668,0.13333333333333333,0.5,0.9606060606060607,0.5300353356890459,0.17667844522968199,15.0,0.7067137809187279,1.872791519434629,0.5135135135135135,1.3074204946996466,0.4946996466431095,0.7067137809187279,35.8,Contenção / Box-to-Box Defensivo
Taichi Fukui,jp JPN,21,Arouca,MID,28.0,4,3,28,8,2,1,44,317,9.090909090909092,8.832807570977918,15.909090909090908,28.57142857142857,0.14285714285714285,0.5,1.0292207792207793,1.0,0.25,15.789473684210526,0.6785714285714286,2.392857142857143,2.0526315789473686,0.6785714285714286,0.10714285714285714,0.17857142857142858,55.2,Contenção / Box-to-Box Defensivo
Pablo Gozalbez,es ESP,24,Arouca,MID,11.9,1,2,21,7,4,0,44,317,2.272727272727273,6.624605678233439,6.8181818181818175,33.33333333333333,0.047619047619047616,0.14285714285714285,0.3430735930735931,1.7647058823529411,0.25210084033613445,7.142857142857142,2.3529411764705883,2.0168067226890756,0.7083333333333334,2.0168067226890756,0.3361344537815126,0.3361344537815126,53.1,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Lee Hyunju,kr KOR,22,Arouca,MID,22.3,7,3,32,11,9,2,44,317,15.909090909090908,10.094637223974763,22.727272727272727,34.375,0.21875,0.6363636363636364,1.5759943181818181,1.4349775784753362,0.44843049327354256,21.428571428571427,0.6278026905829596,0.5829596412556054,0.14634146341463414,1.8385650224215246,0.49327354260089684,0.6726457399103138,52.2,Finalizadores
Bas Kuipers,nl NED,30,Arouca,DEF,15.0,1,2,9,2,3,0,44,317,2.272727272727273,2.8391167192429023,6.8181818181818175,22.22222222222222,0.1111111111111111,0.5,0.8005050505050505,0.6,0.2,8.333333333333332,1.6,1.0666666666666667,0.625,0.5333333333333333,0.2,0.2,40.9,Contenção / Box-to-Box Defensivo
Dylan Nandín,uy URU,23,Arouca,FWD,10.3,1,2,17,7,2,1,44,317,2.272727272727273,5.3627760252365935,6.8181818181818175,41.17647058823529,0.058823529411764705,0.14285714285714285,0.4237967914438503,1.6504854368932038,0.2912621359223301,40.0,0.48543689320388345,1.3592233009708736,0.5217391304347826,2.233009708737864,0.2912621359223301,0.48543689320388345,41.3,Finalizadores
Boris Popović,rs SRB,25,Arouca,DEF,12.9,1,0,6,2,3,0,44,317,2.272727272727273,1.8927444794952681,2.272727272727273,33.33333333333333,0.16666666666666666,0.5,1.200757575757576,0.46511627906976744,0.07751937984496124,0.0,0.0,1.4728682170542635,0.5384615384615384,1.0077519379844961,0.23255813953488372,0.23255813953488372,41.0,Contenção / Box-to-Box Defensivo
Javi Sánchez,es ESP,28,Arouca,DEF,13.6,0,1,6,1,6,0,44,317,0.0,1.8927444794952681,2.272727272727273,16.666666666666664,0.0,0.0,0.0,0.4411764705882353,0.07352941176470588,50.0,0.14705882352941177,1.6911764705882353,1.1,0.7352941176470589,0.4411764705882353,0.4411764705882353,39.9,Defesas Puros
Alfonso Trezza,uy URU,26,Arouca,MID,25.7,9,2,47,19,2,1,44,317,20.454545454545457,14.826498422712934,25.0,40.42553191489361,0.19148936170212766,0.47368421052631576,1.3795938104448744,1.828793774319066,0.42801556420233466,2.857142857142857,2.7237354085603114,1.0894941634241246,0.5555555555555556,1.4007782101167316,0.11673151750972763,0.19455252918287938,55.3,Finalizadores
Jan Bednarek,pl POL,29,Porto,DEF,29.8,2,0,13,4,8,0,55,435,3.6363636363636362,2.9885057471264367,3.6363636363636362,30.76923076923077,0.15384615384615385,0.5,1.2167832167832169,0.436241610738255,0.06711409395973154,0.0,0.03355704697986577,1.912751677852349,0.24324324324324326,1.2416107382550334,0.2684563758389262,0.2684563758389262,41.9,Contenção / Box-to-Box Defensivo
Alberto costa,pt POR,21,Porto,DEF,24.7,1,8,24,6,7,0,55,435,1.8181818181818181,5.517241379310345,16.363636363636363,25.0,0.041666666666666664,0.16666666666666666,0.32954545454545453,0.9716599190283401,0.3643724696356275,13.333333333333334,2.4291497975708505,2.91497975708502,0.7166666666666667,2.4291497975708505,0.2834008097165992,0.2834008097165992,58.4,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Martim Fernandes,pt POR,19,Porto,DEF,12.4,1,1,4,2,4,1,55,435,1.8181818181818181,0.9195402298850575,3.6363636363636362,50.0,0.25,0.5,1.9772727272727273,0.3225806451612903,0.16129032258064516,3.0303030303030303,2.661290322580645,2.903225806451613,1.8571428571428572,1.129032258064516,0.4032258064516129,0.564516129032258,62.9,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Victor Froholdt,dk DEN,19,Porto,MID,31.9,6,6,40,11,2,0,55,435,10.909090909090908,9.195402298850574,21.818181818181817,27.500000000000004,0.15,0.5454545454545454,1.1863636363636363,1.2539184952978057,0.3761755485893417,19.35483870967742,0.9717868338557994,1.9122257053291536,0.6923076923076923,1.2225705329153607,0.06269592476489029,0.06269592476489029,56.6,Contenção / Box-to-Box Defensivo
William Gomes,br BRA,19,Porto,FWD,13.0,8,1,42,18,5,1,55,435,14.545454545454545,9.655172413793103,16.363636363636363,42.857142857142854,0.19047619047619047,0.4444444444444444,1.5064935064935066,3.230769230769231,0.6153846153846154,1.8181818181818181,4.230769230769231,1.6923076923076923,0.5483870967741935,2.3846153846153846,0.46153846153846156,0.6153846153846154,57.4,Criadores pelos Corredores
Deniz Gül,tr TUR,21,Porto,FWD,13.1,5,1,26,13,3,0,55,435,9.090909090909092,5.977011494252873,10.909090909090908,50.0,0.19230769230769232,0.38461538461538464,1.5209790209790213,1.984732824427481,0.3816793893129771,25.0,0.3053435114503817,0.5343511450381679,0.13513513513513514,2.8244274809160306,0.22900763358778625,0.22900763358778625,50.5,Finalizadores
Jakub Kiwior,pl POL,25,Porto,DEF,24.6,0,1,16,5,3,0,55,435,0.0,3.67816091954023,1.8181818181818181,31.25,0.0,0.0,0.0,0.6504065040650406,0.04065040650406504,33.33333333333333,0.12195121951219512,2.926829268292683,1.25,1.1382113821138211,0.12195121951219512,0.12195121951219512,65.8,Contenção / Box-to-Box Defensivo
Rodrigo Mora,pt POR,18,Porto,MID,13.1,1,1,37,8,1,0,55,435,1.8181818181818181,8.505747126436782,3.6363636363636362,21.62162162162162,0.02702702702702703,0.125,0.21375921375921372,2.8244274809160306,0.15267175572519084,1.3513513513513513,5.648854961832061,1.6030534351145038,2.142857142857143,0.5343511450381679,0.07633587786259542,0.07633587786259542,39.6,Criadores pelos Corredores
Moura,pt POR,25,Porto,DEF,14.6,2,2,11,3,5,0,55,435,3.6363636363636362,2.528735632183908,7.2727272727272725,27.27272727272727,0.18181818181818182,0.6666666666666666,1.4380165289256197,0.7534246575342466,0.273972602739726,5.405405405405405,2.5342465753424657,2.0547945205479454,0.55,1.36986301369863,0.3424657534246575,0.3424657534246575,46.2,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Samu Omorodion,es ESP,21,Porto,FWD,15.6,13,1,55,32,2,0,55,435,23.636363636363637,12.643678160919542,25.454545454545453,58.18181818181818,0.23636363636363636,0.40625,1.8694214876033055,3.5256410256410255,0.576923076923077,20.0,0.32051282051282054,0.12820512820512822,0.0,1.153846153846154,0.12820512820512822,0.12820512820512822,61.1,Finalizadores
Pepê,br BRA,28,Porto,FWD,24.7,3,4,27,7,2,0,55,435,5.454545454545454,6.206896551724138,12.727272727272727,25.925925925925924,0.1111111111111111,0.42857142857142855,0.8787878787878787,1.0931174089068827,0.2834008097165992,4.2105263157894735,3.8461538461538463,1.417004048582996,1.15,0.8097165991902834,0.08097165991902834,0.08097165991902834,40.7,Criadores pelos Corredores
Pablo Rosario,do DOM,28,Porto,MID,15.2,2,1,12,3,6,0,55,435,3.6363636363636362,2.7586206896551726,5.454545454545454,25.0,0.16666666666666666,0.6666666666666666,1.3181818181818181,0.7894736842105263,0.19736842105263158,16.666666666666664,0.39473684210526316,1.9078947368421053,0.5909090909090909,1.4473684210526316,0.39473684210526316,0.39473684210526316,47.7,Contenção / Box-to-Box Defensivo
Borja Sainz,es ESP,24,Porto,FWD,17.8,5,3,51,19,5,0,55,435,9.090909090909092,11.724137931034482,14.545454545454545,37.254901960784316,0.09803921568627451,0.2631578947368421,0.7754010695187167,2.8651685393258424,0.449438202247191,21.428571428571427,0.7865168539325842,1.348314606741573,0.42424242424242425,1.8539325842696628,0.28089887640449435,0.28089887640449435,49.4,Finalizadores
Zaidu Sanusi,ng NGA,28,Porto,DEF,11.1,1,1,6,1,2,0,55,435,1.8181818181818181,1.3793103448275863,3.6363636363636362,16.666666666666664,0.16666666666666666,1.0,1.3181818181818181,0.5405405405405406,0.1801801801801802,3.8461538461538463,2.3423423423423424,1.8918918918918919,1.25,0.7207207207207208,0.1801801801801802,0.1801801801801802,56.0,Defesas Puros
Alan Varela,ar ARG,24,Porto,MID,25.7,2,0,25,10,8,0,55,435,3.6363636363636362,5.747126436781609,3.6363636363636362,40.0,0.08,0.2,0.6327272727272727,0.9727626459143969,0.038910505836575876,0.0,0.7392996108949417,1.7120622568093387,0.48148148148148145,1.0505836575875487,0.311284046692607,0.311284046692607,43.7,Contenção / Box-to-Box Defensivo
Gabriel Veiga,es ESP,23,Porto,MID,17.9,3,8,46,13,6,0,55,435,5.454545454545454,10.574712643678161,20.0,28.26086956521739,0.06521739130434782,0.23076923076923078,0.5158102766798418,2.569832402234637,0.6145251396648045,7.079646017699115,6.312849162011173,2.569832402234637,0.967741935483871,1.7318435754189945,0.335195530726257,0.335195530726257,70.2,Criadores pelos Corredores
Rafael Brito,pt POR,23,Casa Pia,MID,16.8,2,1,11,4,5,0,23,221,8.695652173913043,4.97737556561086,13.043478260869565,36.36363636363637,0.18181818181818182,0.5,1.7470355731225296,0.6547619047619048,0.17857142857142858,14.285714285714285,0.41666666666666663,1.9047619047619047,0.42424242424242425,1.9642857142857142,0.2976190476190476,0.2976190476190476,51.6,Contenção / Box-to-Box Defensivo
Cassiano,br BRA,36,Casa Pia,FWD,20.8,6,0,29,12,5,1,23,221,26.08695652173913,13.122171945701359,26.08695652173913,41.37931034482759,0.20689655172413793,0.5,1.988005997001499,1.3942307692307692,0.1923076923076923,0.0,0.1923076923076923,0.7211538461538461,0.23529411764705882,2.4519230769230766,0.28846153846153844,0.3846153846153846,46.2,Finalizadores
Abdu Conté,pt POR,27,Casa Pia,MID,15.8,0,2,7,0,1,0,23,221,0.0,3.167420814479638,8.695652173913043,0.0,0.0,0.0,0.0,0.4430379746835443,0.12658227848101264,2.5,5.063291139240506,1.4556962025316456,0.6,1.8987341772151898,0.06329113924050632,0.06329113924050632,28.0,Defesas Puros
José Fonte,pt POR,41,Casa Pia,DEF,16.0,1,0,9,3,3,0,23,221,4.3478260869565215,4.072398190045249,4.3478260869565215,33.33333333333333,0.1111111111111111,0.3333333333333333,1.067632850241546,0.5625,0.0625,0.0,0.125,1.25,0.5,0.875,0.1875,0.1875,40.4,Contenção / Box-to-Box Defensivo
André Geraldes,pt POR,34,Casa Pia,DEF,22.2,0,0,1,1,9,0,23,221,0.0,0.4524886877828055,0.0,100.0,0.0,0.0,0.0,0.04504504504504505,0.0,0.0,0.4954954954954955,0.9459459459459459,0.36,1.1261261261261262,0.40540540540540543,0.40540540540540543,28.3,Contenção / Box-to-Box Defensivo
João Goulart Silva,pt POR,25,Casa Pia,DEF,21.3,1,0,6,2,4,0,23,221,4.3478260869565215,2.7149321266968327,4.3478260869565215,33.33333333333333,0.16666666666666666,0.5,1.6014492753623186,0.28169014084507044,0.046948356807511735,0.0,0.14084507042253522,1.971830985915493,0.43333333333333335,1.408450704225352,0.18779342723004694,0.18779342723004694,47.2,Contenção / Box-to-Box Defensivo
Khaly,ao ANG,21,Casa Pia,DEF,11.0,0,0,2,0,5,0,23,221,0.0,0.904977375565611,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,2.090909090909091,1.3333333333333333,0.8181818181818182,0.45454545454545453,0.45454545454545453,45.2,Defesas Puros
Larra,es ESP,27,Casa Pia,MID,31.6,5,4,48,21,6,0,23,221,21.73913043478261,21.71945701357466,39.130434782608695,43.75,0.10416666666666667,0.23809523809523808,1.0009057971014492,1.5189873417721518,0.28481012658227844,5.0,2.531645569620253,1.9620253164556962,1.0,0.9493670886075949,0.18987341772151897,0.18987341772151897,58.2,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Jérémy Livolant,fr FRA,27,Casa Pia,FWD,30.7,3,8,46,16,4,1,23,221,13.043478260869565,20.81447963800905,47.82608695652174,34.78260869565217,0.06521739130434782,0.1875,0.6266540642722117,1.498371335504886,0.32573289902280134,4.624277456647398,5.635179153094462,1.237785016286645,1.04,0.8143322475570033,0.16286644951140067,0.22801302931596093,40.6,Criadores pelos Corredores
Dailon Livramento,cv CPV,24,Casa Pia,FWD,10.5,0,1,22,7,2,0,23,221,0.0,9.95475113122172,4.3478260869565215,31.818181818181817,0.0,0.0,0.0,2.0952380952380953,0.09523809523809523,7.6923076923076925,1.2380952380952381,0.38095238095238093,0.11764705882352941,1.619047619047619,0.19047619047619047,0.19047619047619047,35.5,Finalizadores
Iyad Mohamed,km COM,24,Casa Pia,MID,10.6,1,0,3,1,5,0,23,221,4.3478260869565215,1.3574660633484164,4.3478260869565215,33.33333333333333,0.3333333333333333,1.0,3.2028985507246372,0.2830188679245283,0.09433962264150944,0.0,1.9811320754716981,3.30188679245283,0.4411764705882353,3.207547169811321,0.4716981132075472,0.4716981132075472,55.9,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Renato Nhaga,gw GNB,18,Casa Pia,MID,13.0,2,0,10,3,4,0,23,221,8.695652173913043,4.524886877828054,8.695652173913043,30.0,0.2,0.6666666666666666,1.9217391304347826,0.7692307692307693,0.15384615384615385,0.0,0.6153846153846154,1.8461538461538463,0.7666666666666667,2.3076923076923075,0.3076923076923077,0.3076923076923077,45.1,Contenção / Box-to-Box Defensivo
Sebastián Pérez Cardona,co COL,32,Casa Pia,MID,17.4,0,0,8,1,5,0,23,221,0.0,3.619909502262444,0.0,12.5,0.0,0.0,0.0,0.4597701149425288,0.0,0.0,0.6896551724137931,2.4137931034482762,1.0,1.4942528735632186,0.2873563218390805,0.2873563218390805,35.7,Defesas Puros
David Sousa,br BRA,24,Casa Pia,DEF,25.2,2,0,19,5,13,0,23,221,8.695652173913043,8.597285067873303,8.695652173913043,26.31578947368421,0.10526315789473684,0.4,1.011441647597254,0.753968253968254,0.07936507936507936,0.0,0.2777777777777778,3.0952380952380953,0.7619047619047619,1.6666666666666667,0.5158730158730159,0.5158730158730159,48.9,Contenção / Box-to-Box Defensivo
Jovane Cabral,cv CPV,27,Estrela,MID,18.6,7,1,55,23,5,0,33,285,21.21212121212121,19.298245614035086,24.242424242424242,41.81818181818181,0.12727272727272726,0.30434782608695654,1.0991735537190084,2.9569892473118276,0.3763440860215054,3.7037037037037033,1.4516129032258063,1.9892473118279568,0.6744186046511628,2.311827956989247,0.26881720430107525,0.26881720430107525,61.1,Finalizadores
Atanas Chernev,bg BUL,23,Estrela,DEF,11.3,0,0,7,1,4,0,33,285,0.0,2.456140350877193,0.0,14.285714285714285,0.0,0.0,0.0,0.6194690265486725,0.0,0.0,0.17699115044247787,0.8849557522123893,0.5384615384615384,1.1504424778761062,0.35398230088495575,0.35398230088495575,30.6,Defesas Puros
Jefferson Encada,gw GNB,27,Estrela,DEF,17.1,0,2,3,2,7,0,33,285,0.0,1.0526315789473684,6.0606060606060606,66.66666666666666,0.0,0.0,0.0,0.17543859649122806,0.11695906432748537,3.9215686274509802,2.982456140350877,1.7543859649122806,0.6153846153846154,1.5204678362573099,0.4093567251461988,0.4093567251461988,41.7,Contribuição Larga (Cruzamento + Trabalho Defensivo)
Kikas,pt POR,26,Estrela,FWD,13.4,6,1,30,16,0,0,33,285,18.181818181818183,10.526315789473683,21.21212121212121,53.333333333333336,0.2,0.375,1.7272727272727275,2.2388059701492535,0.5223880597014925,20.0,0.3731343283582089,0.22388059701492538,0.0625,1.1940298507462686,0.0,0.0,54.1,Finalizadores
Sidny Lopes Cabral,cv CPV,22,Estrela,MID,14.7,5,3,33,12,3,0,33,285,15.151515151515152,11.578947368421053,24.242424242424242,36.36363636363637,0.15151515151515152,0.4166666666666667,1.3085399449035813,2.2448979591836737,0.3401360544217687,2.631578947368421,7.755102040816327,1.4285714285714286,0.4166666666666667,1.6326530612244898,0.20408163265306123,0.20408163265306123,52.6,Criadores pelos Corredores
Abraham Marcus,ng NGA,25,Estrela,MID,28.5,5,5,45,13,2,1,33,285,15.151515151515152,15.789473684210526,30.303030303030305,28.888888888888886,0.1111111111111111,0.38461538461538464,0.9595959595959597,1.5789473684210527,0.3508771929824561,6.944444444444445,2.526315789473684,1.2280701754385965,0.7931034482758621,1.0175438596491229,0.10526315789473684,0.17543859649122806,48.8,Criadores pelos Corredores
Paulo Moreira,pt POR,25,Estrela,MID,26.4,3,2,14,6,7,1,33,285,9.090909090909092,4.912280701754386,15.151515151515152,42.857142857142854,0.21428571428571427,0.5,1.8506493506493507,0.5303030303030303,0.1893939393939394,15.384615384615385,0.49242424242424243,1.4393939393939394,0.5897435897435898,1.4772727272727273,0.30303030303030304,0.3787878787878788,51.3,Contenção / Box-to-Box Defensivo
Otávio,br BRA,19,Estrela,DEF,15.0,0,1,3,1,5,0,33,285,0.0,1.0526315789473684,3.0303030303030303,33.33333333333333,0.0,0.0,0.0,0.2,0.06666666666666667,20.0,0.3333333333333333,4.2,0.9259259259259259,1.8,0.3333333333333333,0.3333333333333333,68.5,Contenção / Box-to-Box Defensivo
Luan Patrick,br BRA,23,Estrela,DEF,29.8,0,0,2,0,4,1,33,285,0.0,0.7017543859649122,0.0,0.0,0.0,0.0,0.0,0.06711409395973154,0.0,0.0,0.16778523489932887,2.1476510067114094,1.1923076923076923,0.87248322147651,0.16778523489932887,0.2348993288590604,55.7,Defesas Puros
Rodrigo Pinho,br BRA,34,Estrela,FWD,13.2,4,1,40,15,5,0,33,285,12.121212121212121,14.035087719298245,15.151515151515152,37.5,0.1,0.26666666666666666,0.8636363636363636,3.0303030303030303,0.30303030303030304,50.0,0.15151515151515152,0.6060606060606061,0.19230769230769232,1.9696969696969697,0.3787878787878788,0.3787878787878788,49.2,Finalizadores
Robinho,br BRA,22,Estrela,MID,10.5,0,1,6,0,5,0,33,285,0.0,2.1052631578947367,3.0303030303030303,0.0,0.0,0.0,0.0,0.5714285714285714,0.09523809523809523,20.0,0.47619047619047616,3.4285714285714284,0.7894736842105263,1.8095238095238095,0.47619047619047616,0.47619047619047616,45.3,Defesas Puros
Bernardo Schappo,br BRA,26,Estrela,DEF,22.8,0,0,11,1,6,0,33,285,0.0,3.8596491228070176,0.0,9.090909090909092,0.0,0.0,0.0,0.4824561403508772,0.0,0.0,0.0,2.324561403508772,0.9285714285714286,1.2280701754385965,0.2631578947368421,0.2631578947368421,51.6,Defesas Puros
Ianis Stoica,ro ROU,22,Estrela,MID,18.6,3,2,36,9,4,0,33,285,9.090909090909092,12.631578947368421,15.151515151515152,25.0,0.08333333333333333,0.3333333333333333,0.7196969696969697,1.9354838709677418,0.2150537634408602,4.3478260869565215,2.4731182795698925,1.5053763440860215,0.75,1.075268817204301,0.2150537634408602,0.2150537634408602,43.3,Criadores pelos Corredores
